id,predicted_label,confidence
54/5e/8721600449.jpg,Natural,0.6275809637297698
db/82/6693160095.jpg,Urban,0.6182272905075479
12/3c/3641022544.jpg,Urban,0.6176891605363153
59/3e/4737667322.jpg,Urban,0.5985748017389341
b7/91/53736353.jpg,Natural,0.5598142046927705
3e/ce/8212116857.jpg,Urban,0.683547308889132
60/ce/2099639005.jpg,Urban,0.6581168667775046
cf/62/7184426974.jpg,Natural,0.6403664270298464
3e/38/5329142008.jpg,Natural,0.5667264299636372
d2/d7/124876734.jpg,Urban,0.5191218959560722
d2/f2/4173485042.jpg,Urban,0.5993219860629324
28/8d/8021607234.jpg,Urban,0.6961556255860888
e1/35/7950867272.jpg,Natural,0.5249494781041335
20/b6/6086793406.jpg,Natural,0.5985306500836032
d5/9b/2170352166.jpg,Natural,0.536340313344482
7c/1f/2658102706.jpg,Natural,0.5842870248588383
bc/f8/6693070759.jpg,Urban,0.5258839512771374
2c/06/5004490391.jpg,Natural,0.514250120421778
65/22/7572104450.jpg,Natural,0.5584717407403446
f6/fe/281822895.jpg,Urban,0.6149532534732316
ea/e9/2351766238.jpg,Natural,0.5801592016009636
bf/31/2351766142.jpg,Urban,0.4775140976103103
1e/ca/2350935821.jpg,Natural,0.6041527183463202
40/2e/240725466.jpg,Urban,0.6179541515554092
10/d2/240728172.jpg,Natural,0.5168243309547216
12/f5/240723821.jpg,Natural,0.6594833619615201
79/2b/6003454127.jpg,Urban,0.6902037901673729
f7/4e/6001508205.jpg,Urban,0.6257629244972804
83/68/52759064.jpg,Natural,0.6746810442718925
98/3d/5358621978.jpg,Urban,0.5490397611588191
1a/65/9312479554.jpg,Urban,0.6940154721373801
90/65/6086717294.jpg,Urban,0.6260616221916706
7c/b3/2623159529.jpg,Natural,0.5490329859816256
ba/66/2522898879.jpg,Natural,0.5460895249161695
22/06/10238707793.jpg,Urban,0.6693867067475097
8e/05/7967167486.jpg,Natural,0.6335834723647906
22/e1/2169558235.jpg,Urban,0.675597837364819
d6/91/9649238153.jpg,Urban,0.604954512470357
73/c9/3564319752.jpg,Natural,0.5583302394934435
f4/6b/3563502167.jpg,Natural,0.6069510904812887
6f/04/4899059011.jpg,Natural,0.5147913209230666
27/13/4899651264.jpg,Natural,0.5220488601539799
d7/01/4899654388.jpg,Natural,0.5000480125843232
f5/66/4899650594.jpg,Natural,0.5023492169055714
fd/22/4899651794.jpg,Natural,0.5105672230056655
da/6a/4899058085.jpg,Natural,0.5182121667313027
11/f8/7642078622.jpg,Natural,0.5019832608106221
d8/03/7642077124.jpg,Urban,0.5000385693805327
27/99/7642081884.jpg,Natural,0.5019138917515704
32/69/7642082076.jpg,Natural,0.6359651458220945
09/d7/7642080018.jpg,Urban,0.5008121133755504
ed/fc/7642077896.jpg,Natural,0.5309973099153353
4e/12/7642079274.jpg,Natural,0.5096527493468486
b5/32/7642080334.jpg,Natural,0.5191937245688507
da/aa/8261604568.jpg,Natural,0.5084327915555491
3e/3d/508877679.jpg,Natural,0.6758422750394857
52/c9/2136846905.jpg,Urban,0.5099160687689164
2f/d6/2137628684.jpg,Urban,0.5644563975182564
e6/6a/2136848177.jpg,Urban,0.6722228215057839
42/b5/514291968.jpg,Natural,0.613811686533495
